5;3,74;210
5,301;3,725;270
5,601;3,75;310
5,9;3,75;250
6,2;3,75;300
6,501;3,75;240
6,801;3,75;230
7,101;3,75;310
7,4;3,75;330
7,7;3,75;280
8,001;3,74;300
8,301;3,75;340
8,6;3,745;350
8,9;3,745;330
9,2;3,74;260
9,501;3,745;200
9,801;3,755;330
10,1;3,735;240
10,4;3,745;250
10,7;3,75;320
11,001;3,745;330
11,3;3,75;290
11,6;3,735;230
11,9;3,75;190
12,2;3,74;240
12,501;3,755;240
12,8;3,75;310
13,1;3,745;330
13,4;3,74;320
13,701;3,745;320
14;3,75;310
14,3;3,75;270
14,6;3,75;300
14,9;3,745;330
15,201;3,75;230
15,5;3,75;300
15,8;3,75;280
16,1;3,745;230
16,4;3,745;310
16,701;3,755;340
17;3,75;270
17,3;3,73;290
17,6;3,74;300
17,901;3,75;360
18,2;3,735;240
18,5;3,745;200
18,8;3,75;260
19,1;3,755;260
19,401;3,75;310
19,7;3,745;330
20;3,75;250
20,3;3,755;320
20,6;3,75;250
20,9;3,75;290
21,2;3,75;190
21,5;3,755;290
21,8;3,755;260
22,1;3,74;290
22,4;3,75;260
22,701;3,745;260
23;3,74;220
23,3;3,75;230
23,599;3,735;230
23,9;3,755;310
24,2;3,755;230
24,5;3,75;390
24,8;3,75;230
25,1;3,75;280
25,4;3,75;280
25,7;3,735;160
26;3,75;250
26,201;3,735;270
26,501;3,735;230
26,799;3,75;180
27,1;3,745;250
27,3;3,755;270
27,6;3,745;260
27,9;3,75;290
28,201;3,745;290
28,5;3,755;250
28,701;3,75;260
29,001;3,735;280
29,201;3,735;230
29,5;3,745;300
29,701;3,74;280
30;3,74;270
MIN=0;-10;0
MAX=30;10;10
SCALE=30;5;5
DEC=1;2;0
"DEF=""Zeit"" t / s";"Spannung"" U_B1 / V	""Rate"" R_A1 / 1/s";
0,121;3,825;230
0,261;3,82;190
0,4;3,825;320
0,541;3,83;430
0,681;3,825;250
0,82;3,825;270
0,961;3,83;200
1,101;3,83;180
1,24;3,825;310
1,382;3,815;310
1,52;3,81;220
1,661;3,82;240
1,801;3,825;240
1,94;3,82;330
2,081;3,825;260
2,221;3,815;250
2,36;3,815;310
2,501;3,825;280
2,641;3,83;230
2,78;3,82;210
2,921;3,83;350
3,06;3,815;270
3,201;3,82;240
3,341;3,82;230
3,48;3,82;330
3,62;3,82;410
3,761;3,815;250
3,901;3,82;270
4,041;3,825;200
4,18;3,825;300
4,32;3,83;250
4,461;3,81;220
4,6;3,825;240
4,741;3,83;300
4,883;3,825;340
5,02;3,82;220
5,161;3,83;270
5,301;3,82;260
5,44;3,83;340
5,581;3,82;340
5,72;3,82;320
5,86;3,82;230
6,001;3,815;340
6,14;3,815;320
6,281;3,82;220
6,421;3,82;240
6,56;3,82;180
6,701;3,825;190
6,84;3,82;280
6,977;3,825;380
7,114;3,82;240
7,252;3,815;230
7,391;3,825;260
7,528;3,82;230
7,662;3,83;260
7,8;3,82;260
7,941;3,825;250
8,081;3,82;290
8,22;3,81;280
8,361;3,82;330
8,5;3,82;260
8,64;3,83;220
8,762;3,83;240
8,913;3,825;290
9,045;3,825;330
9,184;3,805;250
9,321;3,815;300
9,46;3,825;310
9,6;3,83;390
9,741;3,82;360
9,88;3,805;360
10,02;3,82;290
10,161;3,83;250
10,3;3,825;280
10,441;3,815;170
10,58;3,82;240
10,72;3,815;200
10,861;3,835;280
11;3,815;280
11,14;3,825;230
11,281;3,815;250
11,42;3,82;360
11,56;3,82;140
11,7;3,825;200
11,84;3,82;220
11,981;3,825;250
12,12;3,82;250
12,26;3,815;310
12,401;3,825;320
12,54;3,815;270
12,68;3,82;250
12,821;3,82;310
12,96;3,81;180
13,1;3,815;290
13,24;3,81;320
13,38;3,82;430
13,521;3,825;260
13,66;3,81;330
13,801;3,825;290
13,941;3,82;280
14,08;3,825;240
14,22;3,815;290
14,36;3,82;240
14,5;3,825;320
14,64;3,82;290
14,78;3,83;190
14,92;3,82;220
15,061;3,82;360
15,2;3,825;290
15,34;3,83;250
15,481;3,82;270
15,62;3,81;230
15,76;3,825;310
15,9;3,81;310
16,04;3,82;200
16,18;3,82;300
16,32;3,815;220
16,46;3,815;260
16,601;3,82;180
16,74;3,82;280
16,88;3,82;380
17,02;3,82;360
17,16;3,825;300
17,3;3,82;290
17,44;3,825;280
17,58;3,825;360
17,72;3,835;300
17,86;3,82;250
18;3,82;210
18,141;3,82;250
18,28;3,815;320
18,421;3,825;270
18,56;3,82;190
18,7;3,82;300
18,84;3,815;300
18,98;3,82;220
19,12;3,82;330
19,26;3,82;260
19,4;3,825;270
19,541;3,825;220
19,68;3,82;180
19,82;3,82;320
19,962;3,83;210
20,101;3,82;230
20,24;3,82;190
20,386;3,825;360
20,522;3,81;330
20,66;3,82;230
20,8;3,82;250
20,94;3,795;310
21,08;3,815;290
21,22;3,82;270
21,36;3,825;250
21,5;3,82;300
21,64;3,82;300
21,78;3,815;310
21,92;3,815;280
22,06;3,82;220
22,2;3,825;230
22,339;3,815;340
22,48;3,82;190
22,62;3,82;330
22,76;3,82;360
22,9;3,81;270
23,04;3,82;380
23,18;3,815;290
23,32;3,815;290
23,46;3,805;330
23,6;3,825;320
23,74;3,825;300
23,88;3,82;340
24,02;3,82;310
24,16;3,825;310
24,3;3,82;220
24,44;3,82;230
24,58;3,815;250
24,72;3,81;250
24,86;3,82;320
25;3,825;360
25,141;3,815;300
25,28;3,82;360
25,42;3,82;280
25,56;3,81;290
25,7;3,825;250
25,84;3,825;270
25,98;3,82;210
26,12;3,815;290
26,261;3,825;350
26,401;3,82;250
26,539;3,825;270
26,681;3,82;360
26,82;3,825;230
26,96;3,825;220
27,1;3,825;270
27,24;3,82;370
27,381;3,805;360
27,52;3,825;220
27,659;3,825;280
27,8;3,815;260
27,94;3,825;230
28,079;3,82;310
28,221;3,815;290
28,36;3,815;250
28,501;3,815;190
28,64;3,8;340
28,78;3,815;260
28,921;3,82;390
29,049;3,83;310
29,189;3,825;250
29,327;3,835;260
29,462;3,825;240
29,601;3,805;240
29,74;3,82;290
29,881;3,82;250
MIN=0;-10;0
MAX=30;10;10
SCALE=30;5;5
DEC=1;2;0
"DEF=""Zeit"" t / s";"Spannung"" U_B1 / V	""Rate"" R_A1 / 1/s";
0,101;3,94;290
0,24;3,955;210
0,381;3,955;190
0,521;3,945;230
0,66;3,98;280
0,801;3,95;280
0,941;3,94;290
1,08;3,95;310
1,221;3,95;310
1,36;3,95;230
1,501;3,94;250
1,641;3,95;290
1,78;3,95;300
1,921;3,955;190
2,061;3,96;220
2,2;3,935;300
2,341;3,95;320
2,48;3,95;280
2,62;3,925;260
2,761;3,95;170
2,9;3,95;240
3,041;3,95;310
3,181;3,955;150
3,32;3,95;280
3,461;3,945;230
3,6;3,95;170
3,74;3,945;310
3,881;3,95;240
4,02;3,95;380
4,16;3,945;270
4,301;3,95;240
4,44;3,95;310
4,581;3,945;320
4,72;3,95;290
4,86;3,955;250
5,001;3,95;300
5,14;3,95;200
5,28;3,95;210
5,421;3,955;320
5,56;3,945;300
5,7;3,935;160
5,841;3,955;210
5,98;3,945;260
6,121;3,95;220
6,26;3,955;350
6,4;3,95;280
6,541;3,95;310
6,68;3,945;290
6,821;3,95;200
6,961;3,955;310
7,1;3,96;260
7,241;3,96;250
7,38;3,945;310
7,521;3,945;290
7,661;3,96;240
7,8;3,95;260
7,94;3,945;320
8,081;3,955;240
8,22;3,95;220
8,36;3,94;310
8,501;3,945;290
8,64;3,955;310
8,78;3,955;370
8,92;3,955;300
9,06;3,925;240
9,201;3,955;250
9,34;3,95;250
9,48;3,95;260
9,621;3,95;300
9,76;3,955;310
9,9;3,955;260
10,04;3,945;190
10,18;3,945;240
10,321;3,96;190
10,46;3,95;300
10,6;3,955;240
10,741;3,955;250
10,88;3,945;350
11,02;3,945;340
11,161;3,945;240
11,3;3,945;280
11,44;3,95;230
11,58;3,95;260
11,72;3,95;310
11,861;3,935;270
12;3,93;250
12,14;3,955;240
12,281;3,95;220
12,42;3,94;320
12,56;3,955;230
12,7;3,925;370
12,84;3,96;350
12,981;3,95;310
13,12;3,965;370
13,261;3,95;250
13,401;3,945;230
13,54;3,95;310
13,68;3,945;250
13,821;3,945;200
13,96;3,945;160
14,1;3,955;270
14,24;3,955;230
14,38;3,935;300
14,52;3,955;340
14,66;3,955;330
14,8;3,95;280
14,941;3,945;230
15,08;3,945;300
15,22;3,96;340
15,36;3,955;300
15,5;3,96;250
15,64;3,955;260
15,78;3,955;200
15,92;3,965;260
16,061;3,95;300
16,2;3,95;240
16,34;3,955;270
16,481;3,945;290
16,62;3,95;320
16,76;3,95;290
16,9;3,96;250
17,04;3,955;260
17,18;3,935;330
17,32;3,96;420
17,461;3,94;250
17,601;3,95;280
17,74;3,955;180
17,88;3,94;270
18,02;3,955;240
18,16;3,945;220
18,3;3,955;290
18,44;3,96;280
18,58;3,935;370
18,721;3,95;320
18,864;3,945;270
19;3,94;210
19,14;3,955;190
19,28;3,955;240
19,42;3,95;330
19,56;3,95;310
19,7;3,945;320
19,84;3,96;390
19,98;3,955;270
20,12;3,95;250
20,26;3,95;200
20,4;3,95;310
20,541;3,955;250
20,68;3,955;240
20,82;3,93;210
20,96;3,935;220
21,101;3,95;280
21,24;3,955;250
21,38;3,955;340
21,52;3,945;210
21,66;3,95;260
21,8;3,95;170
21,94;3,945;190
22,08;3,95;230
22,22;3,935;290
22,36;3,96;290
22,5;3,955;350
22,64;3,95;310
22,78;3,945;280
22,92;3,95;240
23,06;3,95;280
23,2;3,945;270
23,34;3,955;410
23,48;3,95;300
23,62;3,945;330
23,76;3,955;260
23,9;3,955;360
24,04;3,955;200
24,18;3,96;210
24,32;3,94;340
24,459;3,95;250
24,6;3,95;240
24,74;3,955;190
24,88;3,955;290
25,02;3,96;270
25,16;3,955;260
25,3;3,95;360
25,44;3,96;230
25,58;3,95;250
25,72;3,95;210
25,861;3,96;310
26;3,945;230
26,14;3,955;320
26,28;3,94;290
26,42;3,935;270
26,561;3,96;190
26,701;3,96;250
26,84;3,945;320
26,981;3,96;260
27,12;3,945;280
27,26;3,945;220
27,401;3,95;290
27,539;3,95;270
27,681;3,94;210
27,821;3,955;320
27,961;3,955;240
28,101;3,955;310
28,241;3,965;250
28,381;3,955;300
28,521;3,935;340
28,66;3,96;300
28,801;3,94;340
28,941;3,955;300
29,08;3,955;260
29,221;3,955;270
29,361;3,95;250
29,501;3,945;340
29,641;3,94;190
29,78;3,945;300
29,921;3,96;210
MIN=0;-10;0
MAX=30;10;10
SCALE=30;5;5
DEC=1;2;0
"DEF=""Zeit"" t / s";"Spannung"" U_B1 / V	""Rate"" R_A1 / 1/s";
0,1;4,05;310
0,4;4,05;270
0,701;4,055;210
1,001;4,055;380
1,3;4,055;260
1,6;4,05;230
1,9;4,055;290
2,201;4,045;240
2,501;4,045;220
2,8;4,055;310
3,1;4,05;260
3,401;4,055;260
3,701;4,04;210
4,001;4,05;320
4,3;4,05;270
4,6;4,04;330
4,901;4,06;360
5,201;4,035;310
5,5;4,05;230
5,8;4,045;320
6,101;4,055;330
6,401;4,045;250
6,701;4,055;330
7;4,035;270
7,3;4,055;390
7,601;4,05;290
7,901;4,045;230
8,2;4,05;230
8,5;4,045;240
8,8;4,04;270
9,101;4,05;300
9,401;4,055;240
9,7;4,05;330
10;4,02;220
10,3;4,045;170
10,601;4,05;270
10,9;4,04;230
11,2;4,06;250
11,5;4,04;260
11,8;4,05;200
12,101;4,05;260
12,4;4,07;200
12,7;4,05;370
13;4,045;280
13,3;4,05;270
13,601;4,045;180
13,9;4,05;240
14,2;4,05;280
14,5;4,04;390
14,801;4,04;400
15,1;4,04;270
15,4;4,05;320
15,7;4,05;410
16;4,05;240
16,301;4,05;260
16,6;4,04;170
16,9;4,055;240
17,2;4,025;410
17,5;4,025;330
17,8;4,055;250
18,1;4,055;310
18,4;4,035;400
18,7;4,05;200
19,001;4,055;370
19,3;4,05;230
19,6;4,05;230
19,9;4,05;280
20,201;4,055;350
20,5;4,045;310
20,8;4,055;320
21,1;4,035;280
21,4;4,05;270
21,7;4,025;290
22;4,055;340
22,3;4,05;220
22,6;4,05;230
22,9;4,035;290
23,2;4,05;250
23,5;4,05;340
23,8;4,05;350
24,1;4,055;310
24,4;4,055;260
24,7;4,05;250
25;4,045;210
25,3;4,035;280
25,6;4,045;230
25,9;4,055;220
26,2;4,05;300
26,501;4,045;320
26,801;4,045;340
27,1;4,055;190
27,4;4,055;220
27,7;4,045;190
28,001;4,05;260
28,301;4,05;210
28,601;4,055;250
28,901;4,04;260
29,101;4,045;320
29,4;4,025;430
29,701;4,045;250
MIN=0;-10;0
MAX=30;10;10
SCALE=30;5;5
DEC=1;2;0
"DEF=""Zeit"" t / s";"Spannung"" U_B1 / V	""Rate"" R_A1 / 1/s";
0,2;4,175;180
0,5;4,17;270
0,801;4,175;300
1,101;4,165;220
1,4;4,175;260
1,7;4,16;240
2;4,175;320
2,301;4,16;270
2,601;4,155;320
2,9;4,175;200
3,2;4,17;310
3,5;4,165;330
3,801;4,17;300
4,101;4,175;390
4,4;4,175;260
4,7;4,165;300
5,001;4,165;220
5,301;4,175;270
5,6;4,175;340
5,9;4,175;230
6,2;4,18;340
6,501;4,155;280
6,801;4,165;260
7,1;4,17;280
7,4;4,17;220
7,701;4,17;350
8,001;4,175;290
8,3;4,175;310
8,6;4,175;240
8,9;4,18;320
9,201;4,17;290
9,501;4,165;270
9,8;4,165;360
10,1;4,165;250
10,4;4,185;260
10,701;4,175;330
11;4,155;340
11,3;4,18;330
11,6;4,15;290
11,901;4,17;260
12,201;4,17;260
12,5;4,175;340
12,8;4,18;250
13,1;4,17;310
13,401;4,175;340
13,701;4,175;290
14;4,17;250
14,3;4,175;310
14,6;4,15;220
14,901;4,175;300
15,2;4,18;340
15,5;4,165;280
15,8;4,165;230
16,1;4,16;230
16,401;4,175;430
16,7;4,17;270
17;4,175;210
17,3;4,17;240
17,6;4,18;280
17,9;4,18;240
